Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Order Item Count
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6343603206,"09:35 PM, November 16 2024",Delivered,Zomato Delivery,1km,"1 x Bageecha Pizza, 1 x Tripple Cheese Pizza, 1 x Margherita Pizza, 1 x Mushroom Pizza, 2 x Chilli Cheese Garlic Bread",,Flat Rs.200 off,3514.0,165.7,200.0,0.0,0.0,0.0,3479.7,,,,,,24.25,1.1,Correctly,,ac55cafa8b685ab06838c9fd563085232d00953603dbba4e075bbf281908d75b,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6353043570,"05:49 PM, November 14 2024",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Garlic Bread, 1 x Herbed Potato, 1 x Peri Peri Crisper Fries, 1 x All About Chicken Pizza, 2 x Grilled Tangdis",,,2033.0,101.65,0.0,0.0,0.0,0.0,2134.65,,,,,,36.37,16.6,Correctly,,0e26c11dc2a9865dcdc40bbbe857698364aef59099cee423a932cc8876d7e3d9,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6360486763,"06:47 PM, November 17 2024",Delivered,Zomato Delivery,9km,"1 x Cheesy Garlic Bread, 1 x All About Chicken Pizza, 1 x Makhani Paneer Pizza, 1 x Indian Masala Cripser Fries, 1 x Chilli Cheese Garlic Bread, 1 x Peanut Butter Chocolate Pide",,Flat 15% off,2762.0,117.39,414.3,0.0,0.0,0.0,2465.09,,,,,,22.67,12.7,Correctly,,272a5423aa3bf4c60f7cc0f06d2a8bc1acc319fbe265d94186525243d9221d6c,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6358806810,"08:52 PM, November 15 2024",Delivered,Zomato Delivery,3km,"1 x Bageecha Pizza, 1 x Fried Chicken Strips, 2 x Onion Rings, 1 x Bellpepper Onion Pizza, 1 x Peri Peri Crisper Fries",,Buy 1 Get 1 - ₹1217.00,1277.0,63.85,0.0,0.0,0.0,0.0,1340.85,,,,,,17.45,2.0,Correctly,,ca3ac35593930b246e8bcf10faba6850314b733beea075166b4af7f106185fc0,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6358964505,"04:10 PM, November 15 2024",Delivered,Zomato Delivery,8km,"1 x Mushroom Mozzarella Melt, 2 x Garlic Aioli, 2 x Chocolate Walnut Brownie, 1 x Bageecha Pizza",Order: Add plastic stands on pizza as in delivery my pizza and pack it so it doesn't always gets destroyed,Buy 1 Get 1 - ₹718.00,809.0,40.45,0.0,0.0,0.0,0.0,849.45,,,,,,14.9,2.5,Correctly,,6e9e56d0c45d4bbe4b88e637c045a67c5be90f9a4565c831ec1f76e78cad9743,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6354091503,"12:38 PM, November 15 2024",Delivered,Zomato Delivery,6km,"1 x Peri Peri Crisper Fries, 1 x Peanut Butter Chocolate Pide, 1 x Cheesy Garlic Bread, 1 x Bacon Pepperoni Melt, 1 x All About Chicken Pizza, 1 x Onion Rings",,Buy 1 Get 1 - ₹1037.00,1187.0,59.35,0.0,0.0,0.0,0.0,1246.35,,,,,,28.2,15.8,Correctly,,8de9720bd6c1af58a7b5ab7fe315712669d41cd10ce969ba812dba35af1d9184,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6355273113,"11:42 AM, November 15 2024",Delivered,Zomato Delivery,2km,"1 x Salted Crisper Fries, 1 x Chocolate Walnut Brownie, 2 x Grilled Tangdis, 1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Pizza",,Buy 1 Get 1 - ₹968.00,1027.0,51.35,0.0,0.0,0.0,0.0,1078.35,,,,,,24.78,5.2,Correctly,,57220ebd0b15a1458f5237fe91112d5a85ee7536f36533d3c8777dccb7611340,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6345563177,"09:30 PM, November 15 2024",Delivered,Zomato Delivery,10km,"2 x Margherita Pizza, 2 x All About Chicken Pizza, 2 x Jamaican Chicken Melt",,Buy 1 Get 1 - ₹1987.00,1987.0,99.35,0.0,0.0,0.0,0.0,2086.35,,,,,,,2.3,Missed,Non-refunded complaint,6d67b5fba4d00891735ae6da9b7c9f5f8dd1254d3521b9ed0726d7bfef46db01,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6343302786,"06:02 PM, November 15 2024",Delivered,Zomato Delivery,8km,"1 x Bacon Pepperoni Melt, 1 x Peri Peri Grilled Chicken Pizza, 1 x Peri Peri Chicken Melt, 2 x Fried Chicken Strips, 1 x Jamaican Chicken Melt",,Buy 1 Get 1 - ₹1346.00,1376.0,68.8,0.0,0.0,0.0,0.0,1444.8,,,,,,23.17,23.6,Incorrectly,,f629c16b433af10cb73ef2dc377312860b7d7e2bef283bf672945913345e162d,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6352610562,"04:24 PM, November 15 2024",Delivered,Zomato Delivery,5km,"2 x Margherita Pizza, 2 x Fried Chicken Strips, 2 x Angara Paneer Melt",,Buy 1 Get 1 - ₹1287.00,1287.0,64.35,0.0,0.0,0.0,0.0,1351.35,,,,,,20.38,0.3,Correctly,,2504e29fd1a9c44103cbe668adfcafef9e126a383fe3d76c7f670ea48a8fd36b,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6345820881,"09:26 PM, November 11 2024",Delivered,Zomato Delivery,7km,"1 x Bellpepper Onion Pizza, 1 x Makhani Paneer Pizza, 1 x Tripple Cheese Pizza, 1 x Mushroom Pizza, 1 x Cheesy Garlic Bread, 1 x Chilli Cheese Garlic Bread",,,2984.0,149.2,0.0,0.0,0.0,0.0,3133.2,,,,,,13.48,1.0,Correctly,,297e41ab74b693a9ed2ef6cf156f527dce1e836da838ef1520b957bc12868b8f,6
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6348494487,"09:10 PM, November 15 2024",Delivered,Zomato Delivery,6km,"1 x Fried Chicken Strips, 1 x Chicken Pepperoni Pizza, 1 x Margherita Pizza, 2 x Cheesy Garlic Bread, 1 x Herbed Potato",,Buy 1 Get 1 - ₹1036.00,1237.0,61.85,0.0,0.0,0.0,0.0,1298.85,,,,,,20.93,0.4,Correctly,,ecf852df1791e873467c350f791a9348e756adc060b065168cab4c640bb21de9,6
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6356562625,"05:52 PM, November 15 2024",Delivered,Zomato Delivery,2km,"1 x Indian Masala Cripser Fries, 1 x Cheesy Garlic Bread, 1 x Bageecha Pizza, 2 x Salted Crisper Fries, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹977.00,1077.0,53.85,0.0,0.0,0.0,0.0,1130.85,,,,,,20.55,8.6,Incorrectly,,c8085741dd3990cf30cfe7f259864fd66a900ae6b4c73fafbc2abc95c74c13c7,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6385074174,"06:25 PM, November 25 2024",Delivered,Zomato Delivery,3km,"1 x Angara Rice, 1 x Fried Chicken Peri Peri Tender, 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken, 1 x AAC Signature Crisper Fries, 1 x Bone in Kabuli Grilled Chicken",,Buy 1 Get 1 - ₹819.00,843.0,42.15,0.0,0.0,0.0,0.0,885.15,,,,,,18.57,2.5,Correctly,,87e1c3bcf7470698a877d5775e9415edcfb85a042e5933a27ad48e29ae2aee6f,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6355335172,"02:38 PM, November 25 2024",Delivered,Zomato Delivery,4km,"1 x Bone in Angara Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Salted Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Kabuli Grilled Chicken, 1 x Salted Crisper Fries",,Buy 1 Get 1 - ₹799.00,849.0,42.45,0.0,0.0,0.0,0.0,891.45,,,,,,25.8,0.4,Correctly,,515baefc28449c70e9506380896998e640d5513be7c381cd5a69e053558f0584,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6383510594,"07:53 PM, November 24 2024",Delivered,Zomato Delivery,3km,"1 x Fried Chicken Peri Peri Tender, 1 x Bone in Kabuli Grilled Chicken, 1 x Angara Grilled Paneer (8 pcs), 1 x AAC Signature Fries, 1 x Fried Chicken Kabuli Tender, 1 x Smoky BBQ Sauce",Order: Extra Dips,Flat Rs.200 off,2169.0,98.45,200.0,0.0,0.0,0.0,2067.45,,,,,,33.13,5.8,Correctly,,cc713e66ce532edf507321c113dd64ab64d4b311a7ab95b0841401f8f0365875,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6372358945,"07:48 PM, November 22 2024",Delivered,Zomato Delivery,5km,"1 x Bone in Kabuli Grilled Chicken, 1 x Animal Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Garlic Aioli, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken",,Flat Rs.200 off,2325.0,106.25,200.0,0.0,0.0,0.0,2231.25,,,,,,24.07,1.0,Correctly,,bbec1df0a9d544bc670ccc97d2670b84d57d01655124ebeedc04858f1a48886c,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6377306131,"09:06 PM, November 27 2024",Delivered,Zomato Delivery,<1km,"2 x Harisa Mayo, 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza, 2 x Cheesy Garlic Bread",,Buy 1 Get 1 - ₹878.00,898.0,44.9,0.0,0.0,0.0,0.0,942.9,,,,,,24.85,10.3,Correctly,,8d349098818fd257330221ef69534f35253bc58ff7e7a9f2525b2431594cea8a,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6351402764,"08:14 PM, November 26 2024",Delivered,Zomato Delivery,6km,"1 x Herbed Potato, 1 x Margherita Pizza, 1 x Angara Paneer Melt, 2 x Malai Gud Pide, 1 x Bageecha Pizza",,,2839.0,141.95,0.0,0.0,0.0,0.0,2980.95,,,,,,36.08,11.7,Correctly,,1bd67c39a46d160eb8c5352519fe75d629d5e400ec442868599d86382dcc30b9,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6382491471,"11:12 PM, November 23 2024",Delivered,Zomato Delivery,6km,"2 x Garlic Aioli, 2 x Peri Peri Crisper Fries, 2 x Mutton Seekh Pide",,Buy 1 Get 1 - ₹658.00,658.0,32.9,0.0,0.0,0.0,0.0,690.9,,,,,,15.68,1.3,Correctly,,916abc26097bea25c73ae86892b065a2dde8af1ed24481f3f83687d505fd9c23,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6379577730,"06:00 PM, November 23 2024",Delivered,Zomato Delivery,4km,"1 x Indian Pico De-Gallo, 1 x Grilled Tangdis, 1 x Garlic Aioli, 1 x Margherita Pizza, 2 x Crushed Papad",,Buy 1 Get 1 - ₹389.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,,,9.63,3.4,Incorrectly,,9af3bc8edd65ad9156a5864d102cb5d9a9695063933e9b80b337195ffe02c519,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6369249088,"01:05 PM, November 23 2024",Delivered,Zomato Delivery,4km,"2 x Margherita Pizza, 2 x Mutton Seekh Pizza, 2 x Peri Peri Grilled Chicken Pizza",Order: pls ensure all items are fresh. thanks,Buy 1 Get 1 - ₹2187.00,2187.0,109.35,0.0,0.0,0.0,0.0,2296.35,,,,,,27.22,0.5,Correctly,,e6562fdb8d6a1a5b0c808a7a8937e5738506c06fe4d63ae706dbd37fc7e99d0c,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6382285957,"07:51 PM, November 27 2024",Delivered,Zomato Delivery,7km,"1 x Spinach Sumac Pide, 1 x Masala Potato Pide, 2 x Herbed Potato, 1 x Bageecha Pizza, 1 x Tripple Cheese Pizza",,Buy 1 Get 1 - ₹1196.00,1276.0,63.8,0.0,0.0,0.0,0.0,1339.8,,,,,,25.48,3.6,Correctly,Poor taste or quality,94eb53c53d46c53a94441244d5811662373fd3b80cd49a9b69333e638007354d,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6390265596,"09:18 PM, November 26 2024",Delivered,Zomato Delivery,2km,"1 x Bageecha Pizza, 1 x Angara Paneer Melt, 2 x Peri Peri Crisper Fries, 2 x Chilli Cheese Garlic Bread",,,1964.0,88.38,0.0,0.0,0.0,196.4,1855.98,,,,,,25.15,10.7,Correctly,,657548e2cac00402da365eaf035a61db99dc8939cfec3bd821caa580e4932c2e,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6377405235,"08:40 PM, November 23 2024",Delivered,Zomato Delivery,10km,"2 x Cheesy Garlic Bread, 2 x All About Chicken Pizza, 2 x Fried Chicken Strips",,Buy 1 Get 1 - ₹1287.00,1287.0,64.35,0.0,0.0,0.0,0.0,1351.35,,,,,,14.68,1.7,Correctly,,2080fff3549156787eb497ff17fcdd8260cf62173b816cd0ce111643cb2ef7db,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6377493527,"05:24 PM, November 24 2024",Delivered,Zomato Delivery,<1km,"2 x Margherita Pizza, 2 x Makhani Paneer Pizza, 2 x Bageecha Pizza",,Flat 25% off,4394.0,164.78,1098.5,0.0,0.0,0.0,3460.28,,,,,,27.55,27.3,Incorrectly,,17a03c9860dbba704c96c3b57c9e704f3ba49d6a210400fde7ca400609591118,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6380463244,"12:46 AM, November 24 2024",Delivered,Zomato Delivery,9km,"1 x Jamaican Chicken Melt, 2 x Fried Chicken Strips, 1 x Chilli Cheese Garlic Bread, 1 x Peri Peri Chicken Melt, 1 x Murgh Amritsari Garlic Bread",,Buy 1 Get 1 - ₹927.00,967.0,48.35,0.0,0.0,0.0,0.0,1015.35,,,,,,20.93,1.5,Correctly,,d0d6b266aabb32a7bb068257018a2d28a1e102c6d0eef3b06d6149d37375f765,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6391571963,"08:40 PM, November 27 2024",Delivered,Zomato Delivery,1km,"2 x Cheesy Garlic Bread, 2 x Masala Paneer Pide, 2 x Makhani Paneer Pizza",,Buy 1 Get 1 - ₹1137.00,1137.0,56.85,0.0,0.0,0.0,0.0,1193.85,,,,,,19.87,2.7,Correctly,,61d5aee421eafd5bbd6fdd91ea1d877c44cb69e2c7d51673f6f012dbcb19983c,6
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6381455402,"07:27 PM, November 23 2024",Delivered,Zomato Delivery,7km,"1 x Bageecha Pizza, 1 x Mutton Seekh Pizza, 1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza, 2 x Chilli Cheese Garlic Bread",,Buy 1 Get 1 - ₹1917.00,1967.0,98.35,0.0,0.0,0.0,0.0,2065.35,5.0,,,,,23.02,0.4,Correctly,,f7533f668c25d313d3509a6ac2c49bba7a7e90c89d3b96d72dd09a9df6f85d16,6
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6380042869,"01:25 PM, November 23 2024",Delivered,Zomato Delivery,8km,"1 x Mushroom Pizza, 3 x Tipsy Tiger Fresh Lime Soda, 1 x Bageecha Pizza, 1 x Tipsy Tiger Ginger Ale",,Buy 1 Get 1 - ₹599.00,1085.2,54.26,0.0,0.0,0.0,0.0,1139.46,,,,,,21.33,1.4,Correctly,,8986ed37f4e20d278c5f1ff5d231e7aee168c99cd9cabd1d04a453a0b51d55fe,6
21309083,Swaad,Shahdara,Delhi NCR,6397083063,"09:44 PM, November 29 2024",Delivered,Zomato Delivery,5km,"1 x Onion Rings, 1 x Garlic Aioli, 1 x Mayonnaise, 1 x Fried Chicken Kabuli Tender, 1 x Animal Fries, 1 x Honey Mustard sauce",,,1189.0,59.45,0.0,0.0,0.0,0.0,1248.45,,,,,,19.8,0.2,Correctly,,6a64d100c63b95613e2d0dbb2e60dc8e0f750ef46fc0ad3ccfeba8758b4137bc,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6415650706,"03:24 AM, December 07 2024",Delivered,Zomato Delivery,1km,"2 x Just Pepperoni Pide, 1 x Peri Peri Fries, 1 x Salted Crisper Fries, 1 x Margherita Pizza, 1 x Fried Chicken Tenders",,,2044.0,102.2,0.0,0.0,0.0,0.0,2146.2,,,,,,17.62,0.1,Correctly,,963f9f536aff7bf8c47bf72b8dd6c695bf9e71dae78ea6e1b9ea12da03957a78,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6405981538,"10:51 PM, December 03 2024",Delivered,Zomato Delivery,2km,"2 x Tripple Cheese Pizza, 1 x Just Pepperoni Pizza, 2 x Cheesy Garlic Bread, 1 x Jamaican Chicken Melt",,Buy 1 Get 1 - ₹1267.00,1437.0,71.85,0.0,0.0,0.0,0.0,1508.85,,,,,,18.8,2.8,Correctly,,5b3530384586bf2ad9c4b1e72e4cefad15fe30457a9ff11c5c3bcc3eff899b6b,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6404466613,"07:54 PM, December 03 2024",Delivered,Zomato Delivery,9km,"2 x Murgh Amritsari Seekh Pizza, 2 x Grilled Chicken Tangdi, 2 x Garlic Aioli",,Buy 1 Get 1 - ₹869.00,1407.0,70.35,0.0,0.0,0.0,0.0,1477.35,1.0,,,,,19.18,2.3,Correctly,,d5dcdf072e8bc59aef586fb4f5cb923335bade91f626d670e861dd457f0f715e,6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6402096916,"07:47 PM, December 03 2024",Delivered,Zomato Delivery,6km,"1 x Peanut Butter Chocolate Pide, 1 x Mutton Seekh Pide, 1 x Just Pepperoni Pide, 1 x Murgh Amritsari Seekh Melt, 1 x Malai Gud Pide, 1 x Jamaican Chicken Melt",,Buy 1 Get 1 - ₹1393.00,1433.0,71.65,0.0,0.0,0.0,0.0,1504.65,5.0,,,,,18.63,1.5,Correctly,,6dddf931369b975e160050440753ae9f3f6d497a9a8f1368c4525b5402bd193f,6
20882713,Swaad,DLF Phase 1,Delhi NCR,6403518550,"01:00 PM, December 02 2024",Delivered,Zomato Delivery,6km,"1 x Coleslaw, 1 x GhostBuster Sauce, 1 x Salted Crisper Fries, 1 x Grilled Chicken Jamaican Tender, 1 x Peri Peri Fries, 1 x Fried Chicken Kabuli Tender",,Flat 20% off,1241.0,50.88,223.38,0.0,0.0,0.0,1068.5,,,,,,18.45,6.4,Incorrectly,,53e4aa4184d159e30ce8c6fdcd18479921fd24100bec47434611a5ece3159814,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6417345710,"06:38 PM, December 07 2024",Delivered,Zomato Delivery,19km,"1 x Jamaican Chicken Melt, 1 x Pepperoni Garlic Bread, 1 x Murgh Amritsari Seekh Pide, 1 x Peri Peri Grilled Chicken Pizza, 1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza",,,3093.0,154.65,0.0,0.0,0.0,0.0,3247.65,,,,,,18.9,19.2,Correctly,,ad176c1271599c8cb32645ff32ec9a7fa589ff00557e41e708fdf2f0c46f5cd1,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6406880827,"08:40 PM, December 03 2024",Delivered,Zomato Delivery,4km,"1 x Just Pepperoni Pide, 2 x Indian Masala Cripser Fries, 1 x Bellpepper Onion Pizza, 1 x Murgh Amritsari Seekh Pizza, 1 x OG Cheese Pide",,Buy 1 Get 1 - ₹1127.00,1227.0,61.35,0.0,0.0,0.0,0.0,1288.35,,,,,,17.22,0.5,Correctly,,cff07264f8a544d3cc7d684a549b87efa7f3e4b632bc31e5f0306bf8dfbdfdda,6
21077127,Aura Pizzas,Sector 135,Delhi NCR,6406494288,"08:20 PM, December 03 2024",Delivered,Zomato Delivery,2km,"1 x Bellpepper Onion Pizza, 1 x Margherita Pizza, 1 x Peri Peri Crisper Fries, 1 x Cheesy Garlic Bread, 1 x Peri Peri Paneer Pizza, 1 x Chilli Cheese Garlic Bread",,Buy 1 Get 1 - ₹1037.00,1277.0,63.85,0.0,0.0,0.0,0.0,1340.85,,,,,,20.25,2.3,Correctly,,399371dcfc3fc56414dffaf6a648620db9a54c68591971ae0b5fb2209efdc45b,6
20320607,Swaad,Sector 4,Delhi NCR,6443037714,"04:05 PM, December 20 2024",Delivered,Zomato Delivery,6km,"1 x Fried Chicken Beast AAC Burger, 1 x Fried Chicken Ghostbuster Tender, 1 x Smoky BBQ Sauce, 1 x Grilled Chicken Peri Peri Tender, 1 x Angara Sauce, 1 x Bone in Kabuli Grilled Chicken",,,1440.0,39.0,0.0,660.0,0.0,0.0,819.0,,,,,,20.83,1.8,Correctly,,ec3513848a3b0f8cfd095d0d0a0e4e6d70ba2178509f3ac62c47af32d78c632f,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6454324463,"08:16 PM, December 20 2024",Delivered,Zomato Delivery,2km,"1 x AAC Grilled Paneer Burger, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Grilled Chicken Jamaican Tangdi, 1 x Grilled Chicken Smoky BBQ Tender, 1 x Kabuli Grilled Paneer (8 pcs), 1 x Raw Masala Lemon Shikanji",,Flat 20% off,1569.29,66.27,243.9,0.0,0.0,0.0,1391.66,,,,,,37.07,10.0,Correctly,,18879486b4c99aa2c723d826291caa93f2ebee8339af189b45daa3a5f6c1e74a,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6450142870,"01:28 AM, December 20 2024",Delivered,Zomato Delivery,4km,"1 x Fried Chicken Classic Tender, 1 x AAC Grilled Chicken Burger, 3 x Tipsy Tiger Fresh Lime Soda, 1 x AAC Signature Crisper Fries",,Flat Rs.175 off,1451.15,64.71,157.0,0.0,0.0,0.0,1358.86,,,,,,22.17,0.5,Correctly,,1791b4efb30ccaa1389513db14b2538e9c526a28dfc9e000509c31c9d4033df5,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6446472186,"03:46 PM, December 19 2024",Delivered,Zomato Delivery,5km,"1 x Onion Rings, 2 x Animal Fries, 3 x Fried Chicken Peri Peri Tender",,Flat 20% off,2379.0,97.54,428.22,0.0,0.0,0.0,2048.32,,,,,,33.5,13.8,Correctly,,43b5a93409f66fbbf97e34ad31fe2cda314c7c5a7272071478380f4f600803a7,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6445841056,"03:41 AM, December 17 2024",Delivered,Zomato Delivery,3km,"1 x Onion Rings, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Angara Grilled Chicken, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Animal Fries, 1 x Fried Chicken Classic Tender",,Flat 20% off,1708.05,71.1,286.02,0.0,0.0,0.0,1493.13,,,,,,22.12,1.5,Correctly,Poor taste or quality,dc5478f6fa70367261e08246e21c1842e1259ead0a5e26ebd2d3bbe788b0a856,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6427497931,"11:05 PM, December 13 2024",Delivered,Zomato Delivery,6km,"1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Animal Fries, 1 x Angara Rice, 2 x Bone in Peri Peri Grilled Chicken, 1 x Herbed Potato",,Flat 20% off,1766.0,72.41,317.88,0.0,0.0,0.0,1520.53,,,,,,28.52,1.6,Correctly,Non-refunded complaint,ac17f3e029a1ee70fed98281db85f1ffd6671a94f3471120f0271bfcff403a82,6
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6433399354,"02:09 PM, December 13 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Smoky Bbq Grilled Chicken, 2 x Grilled Chicken Jamaican Tangdi, 2 x Angara Rice, 1 x Bone in Kabuli Grilled Chicken",,Buy 1 Get 1 - ₹1138.00,1138.0,56.9,0.0,0.0,0.0,0.0,1194.9,5.0,,,,,32.22,4.8,Correctly,,50e012fdbc91a5040bddf4e5fe60216aef555f2ca28ab2f913a3038bbffe9f89,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6446313009,"08:51 PM, December 19 2024",Delivered,Zomato Delivery,1km,"2 x Mutton Seekh Pizza, 2 x Masala Potato Pide, 2 x Peri Peri Chicken Melt",,,3532.0,88.3,0.0,1766.0,0.0,0.0,1854.3,5.0,,,,,28.35,5.7,Correctly,,1e139c101d8c5f9fa0ed6f7885e0355bd1e9fb5921e5a9bd45c5d9042a82a8cd,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6441104384,"11:59 PM, December 16 2024",Delivered,Zomato Delivery,2km,"1 x Murgh Amritsari Seekh Pizza, 1 x Chicken Pepperoni Pizza, 1 x All About Chicken Pizza, 2 x Peri Peri Chicken Melt, 1 x Tripple Cheese Pizza",,Flat 15% off,3414.0,129.81,328.86,489.0,0.0,0.0,2725.95,,,,,,33.03,10.0,Correctly,,de59ad3a8d0eb370dd35c8d1ae70bc3573d0d1a66edce87f0b590cafc7fd30ab,6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6434491713,"09:33 PM, December 14 2024",Delivered,Zomato Delivery,7km,"1 x Murgh Amritsari Seekh Pizza, 1 x Indian Salsa, 1 x Peri Peri Crisper Fries, 1 x Harissa Mayo, 1 x Bageecha Pizza, 1 x Herbed Potato",,Buy 1 Get 1 - ₹1007.00,1068.0,53.4,0.0,0.0,0.0,0.0,1121.4,5.0,Value for money amzaing,,,,39.78,6.9,Correctly,,a6b38ff2f341a06b90e53a421da0cf38690efba99c647ec81824d19412f59041,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6451591547,"04:29 PM, December 19 2024",Delivered,Zomato Delivery,4km,"1 x Makhani Paneer Pizza, 1 x Murgh Amritsari Seekh Pide, 2 x Herbed Potato, 1 x Mushroom Pizza, 1 x Masala Paneer Pide",,Flat 15% off,2342.0,101.29,316.17,0.0,0.0,0.0,2127.12,,,,,,22.62,19.0,Correctly,,b20394f7be5f7735f98c9ae69fba0b1fa1df9565e3b5dc8b931afd985c10f53f,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6449547007,"01:47 PM, December 18 2024",Delivered,Zomato Delivery,6km,"3 x Masala Potato Pide, 3 x Pepperoni Garlic Bread",,,1734.0,43.35,0.0,867.0,0.0,0.0,910.35,,,,,,29.08,16.5,Correctly,,07170c103a0af21e1fa8c3a663643e78127c39861be5b4ee99afc2c789d1090f,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6438969777,"09:42 PM, December 14 2024",Delivered,Zomato Delivery,3km,"2 x All About Chicken Pizza, 2 x Peri Peri Paneer Pizza, 2 x Cheesy Garlic Bread",,Buy 1 Get 1 - ₹1867.00,1867.0,93.35,0.0,0.0,0.0,0.0,1960.35,5.0,,,,,34.55,30.8,Correctly,,8ae7fbc68e7150689a5084054add098b59dc8be8061b95973424432f4ac5ad50,6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6400941175,"01:03 AM, December 14 2024",Delivered,Zomato Delivery,1km,"1 x Murgh Amritsari Seekh Pizza, 1 x Herbed Potato, 1 x Garlic Aioli, 1 x Indian Masala Fries, 1 x Bageecha Pizza, 1 x Peri Peri Crisper Fries",,Flat Rs.300 off,1833.0,78.15,270.0,0.0,0.0,0.0,1641.15,,,,,,4.73,1.0,Correctly,,5a888c4c03f19f9625aa3da36b42079e3980d1feff5070beb128580feb8a3279,6
